tota_name	docid	year	decade	new_name3_matt	doc_chapter_id
Croatia - Albania	pta_193	2002	200	General Provisions	pta_193_2044
Croatia - Albania	pta_193	2002	200	Institutions	pta_193_2045
Croatia - Albania	pta_193	2002	200	Conclusions	pta_193_2046
EFTA - Korea, Republic of	pta_19	2005	200	Preamble	pta_19_259
EFTA - Korea, Republic of	pta_19	2005	200	General Provisions	pta_19_260
EFTA - Korea, Republic of	pta_19	2005	200	Trade in Goods	pta_19_261
EFTA - Korea, Republic of	pta_19	2005	200	Trade In Services	pta_19_262
EFTA - Korea, Republic of	pta_19	2005	200	Trade In Services	pta_19_263
EFTA - Korea, Republic of	pta_19	2005	200	Competition-Related Matters	pta_19_264
EFTA - Korea, Republic of	pta_19	2005	200	Government Procurement	pta_19_265
EFTA - Korea, Republic of	pta_19	2005	200	Intellectual Property	pta_19_266
EFTA - Korea, Republic of	pta_19	2005	200	Institutions	pta_19_267
EFTA - Korea, Republic of	pta_19	2005	200	Dispute Settlement	pta_19_268
EFTA - Korea, Republic of	pta_19	2005	200	General Provisions	pta_19_269
EFTA - Korea, Republic of	pta_19	2005	200	Conclusions	pta_19_270
Central European Free Trade Agreement (CEFTA)	pta_189	1992	199	Preamble	pta_189_2029
Central European Free Trade Agreement (CEFTA)	pta_189	1992	199	Industry	pta_189_2030
Central European Free Trade Agreement (CEFTA)	pta_189	1992	199	Agriculture	pta_189_2031
Central European Free Trade Agreement (CEFTA)	pta_189	1992	199	General Provisions	pta_189_2032
Central European Free Trade Agreement (CEFTA)	pta_189	1992	199	Conclusions	pta_189_2033
Central American Free Trade Area	pta_188	1958	195	Preamble	pta_188_2016
Central American Free Trade Area	pta_188	1958	195	Trade-Related Provisions	pta_188_2017
Central American Free Trade Area	pta_188	1958	195	Unfair Trade Practices	pta_188_2018
Central American Free Trade Area	pta_188	1958	195	Movement Of Persons	pta_188_2019
Central American Free Trade Area	pta_188	1958	195	Unfair Trade Practices	pta_188_2020
Central American Free Trade Area	pta_188	1958	195	Transport And Communications	pta_188_2021
Central American Free Trade Area	pta_188	1958	195	Investment	pta_188_2022
Central American Free Trade Area	pta_188	1958	195	Industry	pta_188_2024
Central American Free Trade Area	pta_188	1958	195	General Provisions	pta_188_2025
Central American Free Trade Area	pta_188	1958	195	Movement Of Persons	pta_188_2026
Central American Free Trade Area	pta_188	1958	195	General Provisions	pta_188_2027
Central American Free Trade Area	pta_188	1958	195	Conclusions	pta_188_2028
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Preamble	pta_186_1991
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Objectives, Definitions and Scope	pta_186_1992
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Objectives, Definitions and Scope	pta_186_1993
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Rules of origin	pta_186_1994
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Border Measures	pta_186_1995
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Border Measures	pta_186_1996
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Technical Regulations And Barriers To Trade	pta_186_1997
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Agriculture	pta_186_1998
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Trade in Goods	pta_186_1999
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Environment And Natural Resources	pta_186_2000
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Trade in Goods	pta_186_2001
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Trade Remedies	pta_186_2002
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Trade Remedies	pta_186_2003
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Government Procurement	pta_186_2004
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Trade In Services	pta_186_2005
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Movement Of Persons	pta_186_2006
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Investment	pta_186_2007
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Trade In Services	pta_186_2008
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Institutions	pta_186_2009
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Trade Remedies	pta_186_2010
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	General Provisions	pta_186_2011
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	General Provisions	pta_186_2012
Canada - US Free Trade Agreement (CUSFTA)	pta_186	1988	198	Conclusions	pta_186_2013
Bulgaria - Turkey	pta_185	1998	199	Preamble	pta_185_1986
Bulgaria - Turkey	pta_185	1998	199	Industry	pta_185_1987
Bulgaria - Turkey	pta_185	1998	199	Agriculture	pta_185_1988
Bulgaria - Turkey	pta_185	1998	199	General Provisions	pta_185_1989
Bulgaria - Turkey	pta_185	1998	199	Conclusions	pta_185_1990
Bulgaria - Slovenia	pta_184	1996	199	Preamble	pta_184_1981
Bulgaria - Slovenia	pta_184	1996	199	Industry	pta_184_1982
Bulgaria - Slovenia	pta_184	1996	199	Agriculture	pta_184_1983
Bulgaria - Slovenia	pta_184	1996	199	General Provisions	pta_184_1984
Bulgaria - Slovenia	pta_184	1996	199	Conclusions	pta_184_1985
Bulgaria - Slovak Republic Free Trade Agreement	pta_183	1995	199	Preamble	pta_183_1976
Bulgaria - Slovak Republic Free Trade Agreement	pta_183	1995	199	Industry	pta_183_1977
Bulgaria - Slovak Republic Free Trade Agreement	pta_183	1995	199	Agriculture	pta_183_1978
Bulgaria - Slovak Republic Free Trade Agreement	pta_183	1995	199	General Provisions	pta_183_1979
Bulgaria - Slovak Republic Free Trade Agreement	pta_183	1995	199	Conclusions	pta_183_1980
Bulgaria - Serbia and Montenegro	pta_182	2003	200	Preamble	pta_182_258
Bulgaria - Serbia and Montenegro	pta_182	2003	200	Industry	pta_182_1971
Bulgaria - Serbia and Montenegro	pta_182	2003	200	Agriculture	pta_182_1972
Bulgaria - Serbia and Montenegro	pta_182	2003	200	General Provisions	pta_182_1973
Bulgaria - Serbia and Montenegro	pta_182	2003	200	Institutions	pta_182_1974
Bulgaria - Serbia and Montenegro	pta_182	2003	200	Conclusions	pta_182_1975
Bulgaria - Lithuania	pta_181	2001	200	Preamble	pta_181_248
Bulgaria - Lithuania	pta_181	2001	200	Industry	pta_181_249
Bulgaria - Lithuania	pta_181	2001	200	Agriculture	pta_181_250
Bulgaria - Lithuania	pta_181	2001	200	General Provisions	pta_181_251
Bulgaria - Lithuania	pta_181	2001	200	Institutions	pta_181_252
Bulgaria - Lithuania	pta_181	2001	200	Conclusions	pta_181_253
Bulgaria - Latvia	pta_180	2002	200	Preamble	pta_180_1966
Bulgaria - Latvia	pta_180	2002	200	Industry	pta_180_1967
Bulgaria - Latvia	pta_180	2002	200	Agriculture	pta_180_1968
Bulgaria - Latvia	pta_180	2002	200	General Provisions	pta_180_1969
Bulgaria - Latvia	pta_180	2002	200	Conclusions	pta_180_1970
Bulgaria - Israel	pta_179	2001	200	Preamble	pta_179_1961
Bulgaria - Israel	pta_179	2001	200	Industry	pta_179_1962
Bulgaria - Israel	pta_179	2001	200	Agriculture	pta_179_1963
Bulgaria - Israel	pta_179	2001	200	General Provisions	pta_179_1964
Bulgaria - Israel	pta_179	2001	200	Conclusions	pta_179_1965
Bulgaria - Former Yugoslav Republic of Macedonia	pta_178	1999	199	Preamble	pta_178_1956
Bulgaria - Former Yugoslav Republic of Macedonia	pta_178	1999	199	Industry	pta_178_1957
Bulgaria - Former Yugoslav Republic of Macedonia	pta_178	1999	199	Agriculture	pta_178_1958
Bulgaria - Former Yugoslav Republic of Macedonia	pta_178	1999	199	General Provisions	pta_178_1959
Bulgaria - Former Yugoslav Republic of Macedonia	pta_178	1999	199	Conclusions	pta_178_1960
Bulgaria - Estonia	pta_177	2001	200	Preamble	pta_177_1950
Bulgaria - Estonia	pta_177	2001	200	Industry	pta_177_1951
Bulgaria - Estonia	pta_177	2001	200	Agriculture	pta_177_1952
Bulgaria - Estonia	pta_177	2001	200	General Provisions	pta_177_1953
Bulgaria - Estonia	pta_177	2001	200	Institutions	pta_177_1954
Bulgaria - Estonia	pta_177	2001	200	Conclusions	pta_177_1955
Bulgaria - Bosnia and Herzegovina	pta_176	2003	200	Preamble	pta_176_1945
Bulgaria - Bosnia and Herzegovina	pta_176	2003	200	Industry	pta_176_1946
Bulgaria - Bosnia and Herzegovina	pta_176	2003	200	Agriculture	pta_176_1947
Bulgaria - Bosnia and Herzegovina	pta_176	2003	200	General Provisions	pta_176_1948
Bulgaria - Bosnia and Herzegovina	pta_176	2003	200	Conclusions	pta_176_1949
Arusha  Agreement	pta_173	1969	196	Preamble	pta_173_1933
Arusha  Agreement	pta_173	1969	196	Trade-Related Provisions	pta_173_1934
Arusha  Agreement	pta_173	1969	196	Trade In Services	pta_173_1935
Arusha  Agreement	pta_173	1969	196	Payments And Movement Of Capital	pta_173_1936
Arusha  Agreement	pta_173	1969	196	Institutions	pta_173_1937
Arusha  Agreement	pta_173	1969	196	General Provisions	pta_173_1938
Arusha  Agreement	pta_173	1969	196	Conclusions	pta_173_1939
Arab Common Market	pta_172	1964	196	Preamble	pta_172_235
Arab Common Market	pta_172	1964	196	Objectives, Definitions and Scope	pta_172_236
Arab Common Market	pta_172	1964	196	Accession, Withdrawal And Entry Into Force	pta_172_1930
Arab Common Market	pta_172	1964	196	Accession, Withdrawal And Entry Into Force	pta_172_1931
Arab Common Market	pta_172	1964	196	Conclusions	pta_172_1932
Albania - UNMIC/Kosovo	pta_171	2003	200	Preamble	pta_171_225
Albania - UNMIC/Kosovo	pta_171	2003	200	Industry	pta_171_226
Albania - UNMIC/Kosovo	pta_171	2003	200	Agriculture	pta_171_227
Albania - UNMIC/Kosovo	pta_171	2003	200	General Provisions	pta_171_228
Albania - UNMIC/Kosovo	pta_171	2003	200	Institutions	pta_171_229
Albania - Serbia and Montenegro	pta_170	2003	200	Preamble	pta_170_1924
Albania - Serbia and Montenegro	pta_170	2003	200	Industry	pta_170_1925
Albania - Serbia and Montenegro	pta_170	2003	200	Agriculture	pta_170_1926
Albania - Serbia and Montenegro	pta_170	2003	200	General Provisions	pta_170_1927
Albania - Serbia and Montenegro	pta_170	2003	200	Institutions	pta_170_1928
Albania - Serbia and Montenegro	pta_170	2003	200	Conclusions	pta_170_1929
US - Bahrain	pta_17	2005	200	Preamble	pta_17_215
US - Bahrain	pta_17	2005	200	General Provisions	pta_17_216
US - Bahrain	pta_17	2005	200	Border Measures	pta_17_217
US - Bahrain	pta_17	2005	200	Industry	pta_17_218
US - Bahrain	pta_17	2005	200	Rules of origin	pta_17_219
US - Bahrain	pta_17	2005	200	Border Measures	pta_17_220
US - Bahrain	pta_17	2005	200	Technical Regulations And Barriers To Trade	pta_17_221
US - Bahrain	pta_17	2005	200	Technical Regulations And Barriers To Trade	pta_17_222
US - Bahrain	pta_17	2005	200	Trade Remedies	pta_17_223
US - Bahrain	pta_17	2005	200	Government Procurement	pta_17_224
US - Bahrain	pta_17	2005	200	Trade In Services	pta_17_225
US - Bahrain	pta_17	2005	200	Trade In Services	pta_17_226
US - Bahrain	pta_17	2005	200	Transport And Communications	pta_17_227
US - Bahrain	pta_17	2005	200	Trade Facilitation	pta_17_228
US - Bahrain	pta_17	2005	200	Intellectual Property	pta_17_229
US - Bahrain	pta_17	2005	200	Labour	pta_17_230
US - Bahrain	pta_17	2005	200	Environment And Natural Resources	pta_17_231
US - Bahrain	pta_17	2005	200	Transparency	pta_17_232
US - Bahrain	pta_17	2005	200	Administration	pta_17_233
US - Bahrain	pta_17	2005	200	Dispute Settlement	pta_17_234
US - Bahrain	pta_17	2005	200	Trade Remedies	pta_17_235
US - Bahrain	pta_17	2005	200	General Provisions	pta_17_236
US - Bahrain	pta_17	2005	200	Conclusions	pta_17_237
Albania - Romania	pta_169	2003	200	Preamble	pta_169_1918
Albania - Romania	pta_169	2003	200	Industry	pta_169_1919
Albania - Romania	pta_169	2003	200	Agriculture	pta_169_1920
Albania - Romania	pta_169	2003	200	General Provisions	pta_169_1921
Albania - Romania	pta_169	2003	200	Institutions	pta_169_1922
Albania - Romania	pta_169	2003	200	Conclusions	pta_169_1923
Albania - Moldova	pta_168	2003	200	Preamble	pta_168_1913
Albania - Moldova	pta_168	2003	200	Industry	pta_168_1914
Albania - Moldova	pta_168	2003	200	Agriculture	pta_168_1915
Albania - Moldova	pta_168	2003	200	General Provisions	pta_168_1916
Albania - Moldova	pta_168	2003	200	Conclusions	pta_168_1917
Albania - Former Yugoslav Republic of Macedonia	pta_167	2002	200	Preamble	pta_167_1908
Albania - Former Yugoslav Republic of Macedonia	pta_167	2002	200	Industry	pta_167_1909
Albania - Former Yugoslav Republic of Macedonia	pta_167	2002	200	Agriculture	pta_167_1910
Albania - Former Yugoslav Republic of Macedonia	pta_167	2002	200	General Provisions	pta_167_1911
Albania - Former Yugoslav Republic of Macedonia	pta_167	2002	200	Conclusions	pta_167_1912
Albania - Bulgaria	pta_166	2003	200	Preamble	pta_166_1902
Albania - Bulgaria	pta_166	2003	200	Industry	pta_166_1903
Albania - Bulgaria	pta_166	2003	200	Agriculture	pta_166_1904
Albania - Bulgaria	pta_166	2003	200	General Provisions	pta_166_1905
Albania - Bulgaria	pta_166	2003	200	Institutions	pta_166_1906
Albania - Bulgaria	pta_166	2003	200	Conclusions	pta_166_1907
Albania - Bosnia and Herzegovina	pta_165	2003	200	Preamble	pta_165_1897
Albania - Bosnia and Herzegovina	pta_165	2003	200	Industry	pta_165_1898
Albania - Bosnia and Herzegovina	pta_165	2003	200	Agriculture	pta_165_1899
Albania - Bosnia and Herzegovina	pta_165	2003	200	General Provisions	pta_165_1900
Albania - Bosnia and Herzegovina	pta_165	2003	200	Conclusions	pta_165_1901
African Common Market	pta_164	1962	196	Preamble	pta_164_1890
African Common Market	pta_164	1962	196	Border Measures	pta_164_1892
African Common Market	pta_164	1962	196	Administration	pta_164_1893
African Common Market	pta_164	1962	196	Accession, Withdrawal And Entry Into Force	pta_164_1894
African Common Market	pta_164	1962	196	Accession, Withdrawal And Entry Into Force	pta_164_1895
African Common Market	pta_164	1962	196	Conclusions	pta_164_1896
Pakistan - Malaysia	pta_161	2007	200	Preamble	pta_161_208
Pakistan - Malaysia	pta_161	2007	200	General Provisions	pta_161_209
Pakistan - Malaysia	pta_161	2007	200	Trade in Goods	pta_161_210
Pakistan - Malaysia	pta_161	2007	200	Rules of origin	pta_161_211
Pakistan - Malaysia	pta_161	2007	200	Border Measures	pta_161_212
Pakistan - Malaysia	pta_161	2007	200	Trade Remedies	pta_161_213
Pakistan - Malaysia	pta_161	2007	200	Technical Regulations And Barriers To Trade	pta_161_214
Pakistan - Malaysia	pta_161	2007	200	Technical Regulations And Barriers To Trade	pta_161_1861
Pakistan - Malaysia	pta_161	2007	200	Trade In Services	pta_161_1862
Pakistan - Malaysia	pta_161	2007	200	Investment	pta_161_1863
Pakistan - Malaysia	pta_161	2007	200	Intellectual Property	pta_161_1864
Pakistan - Malaysia	pta_161	2007	200	Economic Co-operation	pta_161_1865
Pakistan - Malaysia	pta_161	2007	200	Dispute Settlement	pta_161_1866
Pakistan - Malaysia	pta_161	2007	200	Trade Remedies	pta_161_1867
Pakistan - Malaysia	pta_161	2007	200	General Provisions	pta_161_1868
Pakistan - Malaysia	pta_161	2007	200	Conclusions	pta_161_1869
Malaysia - Australia	pta_160	2012	201	Preamble	pta_160_1838
Malaysia - Australia	pta_160	2012	201	Market Access And Integration	pta_160_1839
Malaysia - Australia	pta_160	2012	201	Trade in Goods	pta_160_1840
Malaysia - Australia	pta_160	2012	201	Rules of origin	pta_160_1841
Malaysia - Australia	pta_160	2012	201	Border Measures	pta_160_1842
Malaysia - Australia	pta_160	2012	201	Technical Regulations And Barriers To Trade	pta_160_1843
Malaysia - Australia	pta_160	2012	201	Technical Regulations And Barriers To Trade	pta_160_1844
Malaysia - Australia	pta_160	2012	201	Trade Remedies	pta_160_1845
Malaysia - Australia	pta_160	2012	201	Trade In Services	pta_160_1846
Malaysia - Australia	pta_160	2012	201	Transport And Communications	pta_160_1847
Malaysia - Australia	pta_160	2012	201	Movement Of Persons	pta_160_1848
Malaysia - Australia	pta_160	2012	201	Mutual Recognition	pta_160_1849
Malaysia - Australia	pta_160	2012	201	Investment	pta_160_1850
Malaysia - Australia	pta_160	2012	201	Intellectual Property	pta_160_1851
Malaysia - Australia	pta_160	2012	201	Competition-Related Matters	pta_160_1852
Malaysia - Australia	pta_160	2012	201	Trade Facilitation	pta_160_1853
Malaysia - Australia	pta_160	2012	201	Economic Co-operation	pta_160_1854
Malaysia - Australia	pta_160	2012	201	Transparency	pta_160_1855
Malaysia - Australia	pta_160	2012	201	General Provisions	pta_160_1856
Malaysia - Australia	pta_160	2012	201	Institutions	pta_160_1857
Malaysia - Australia	pta_160	2012	201	Dispute Settlement	pta_160_1858
Malaysia - Australia	pta_160	2012	201	General Provisions	pta_160_1859
Malaysia - Australia	pta_160	2012	201	Conclusions	pta_160_1860
EU - Algeria	pta_16	2002	200	Preamble	pta_16_198
EU - Algeria	pta_16	2002	200	Social Matters	pta_16_199
EU - Algeria	pta_16	2002	200	Industry	pta_16_200
EU - Algeria	pta_16	2002	200	Agriculture	pta_16_201
EU - Algeria	pta_16	2002	200	General Provisions	pta_16_202
EU - Algeria	pta_16	2002	200	Trade In Services	pta_16_203
EU - Algeria	pta_16	2002	200	Payments And Movement Of Capital	pta_16_204
EU - Algeria	pta_16	2002	200	Competition-Related Matters	pta_16_205
EU - Algeria	pta_16	2002	200	Economic Co-operation	pta_16_206
EU - Algeria	pta_16	2002	200	Labour	pta_16_207
EU - Algeria	pta_16	2002	200	Social Matters	pta_16_208
EU - Algeria	pta_16	2002	200	Social Matters	pta_16_209
EU - Algeria	pta_16	2002	200	Social Matters	pta_16_210
EU - Algeria	pta_16	2002	200	Financial Co-operation	pta_16_211
EU - Algeria	pta_16	2002	200	Legal And Judicial Affairs	pta_16_212
EU - Algeria	pta_16	2002	200	Institutions	pta_16_213
EU - Algeria	pta_16	2002	200	Conclusions	pta_16_214
Korea, Republic of - US	pta_159	2007	200	Preamble	pta_159_1812
Korea, Republic of - US	pta_159	2007	200	General Provisions	pta_159_1813
Korea, Republic of - US	pta_159	2007	200	Border Measures	pta_159_1814
Korea, Republic of - US	pta_159	2007	200	Agriculture	pta_159_1815
Korea, Republic of - US	pta_159	2007	200	Industry	pta_159_1816
Korea, Republic of - US	pta_159	2007	200	Science, Technology And Information	pta_159_1817
Korea, Republic of - US	pta_159	2007	200	Rules of origin	pta_159_1818
Korea, Republic of - US	pta_159	2007	200	Border Measures	pta_159_1819
Korea, Republic of - US	pta_159	2007	200	Technical Regulations And Barriers To Trade	pta_159_1820
Korea, Republic of - US	pta_159	2007	200	Technical Regulations And Barriers To Trade	pta_159_1821
Korea, Republic of - US	pta_159	2007	200	Trade Remedies	pta_159_1822
Korea, Republic of - US	pta_159	2007	200	Investment	pta_159_1823
Korea, Republic of - US	pta_159	2007	200	Trade In Services	pta_159_1824
Korea, Republic of - US	pta_159	2007	200	Trade In Services	pta_159_1825
Korea, Republic of - US	pta_159	2007	200	Transport And Communications	pta_159_1826
Korea, Republic of - US	pta_159	2007	200	Trade Facilitation	pta_159_1827
Korea, Republic of - US	pta_159	2007	200	Competition-Related Matters	pta_159_1828
Korea, Republic of - US	pta_159	2007	200	Government Procurement	pta_159_1829
Korea, Republic of - US	pta_159	2007	200	Intellectual Property	pta_159_1830
Korea, Republic of - US	pta_159	2007	200	Labour	pta_159_1831
Korea, Republic of - US	pta_159	2007	200	Environment And Natural Resources	pta_159_1832
Korea, Republic of - US	pta_159	2007	200	Transparency	pta_159_1833
Korea, Republic of - US	pta_159	2007	200	Institutions	pta_159_1834
Korea, Republic of - US	pta_159	2007	200	Trade Remedies	pta_159_1835
Korea, Republic of - US	pta_159	2007	200	General Provisions	pta_159_1836
Korea, Republic of - US	pta_159	2007	200	Conclusions	pta_159_1837
US - Oman	pta_158	2006	200	Preamble	pta_158_1788
US - Oman	pta_158	2006	200	General Provisions	pta_158_1789
US - Oman	pta_158	2006	200	Border Measures	pta_158_1790
US - Oman	pta_158	2006	200	Industry	pta_158_1791
US - Oman	pta_158	2006	200	Rules of origin	pta_158_1792
US - Oman	pta_158	2006	200	Border Measures	pta_158_1793
US - Oman	pta_158	2006	200	Technical Regulations And Barriers To Trade	pta_158_1794
US - Oman	pta_158	2006	200	Technical Regulations And Barriers To Trade	pta_158_1795
US - Oman	pta_158	2006	200	Trade Remedies	pta_158_1796
US - Oman	pta_158	2006	200	Government Procurement	pta_158_1797
US - Oman	pta_158	2006	200	Investment	pta_158_1798
US - Oman	pta_158	2006	200	Trade In Services	pta_158_1799
US - Oman	pta_158	2006	200	Trade In Services	pta_158_1800
US - Oman	pta_158	2006	200	Transport And Communications	pta_158_1801
US - Oman	pta_158	2006	200	Trade Facilitation	pta_158_1802
US - Oman	pta_158	2006	200	Intellectual Property	pta_158_1803
US - Oman	pta_158	2006	200	Labour	pta_158_1804
US - Oman	pta_158	2006	200	Environment And Natural Resources	pta_158_1805
US - Oman	pta_158	2006	200	Transparency	pta_158_1806
US - Oman	pta_158	2006	200	Administration	pta_158_1807
US - Oman	pta_158	2006	200	Dispute Settlement	pta_158_1808
US - Oman	pta_158	2006	200	Trade Remedies	pta_158_1809
US - Oman	pta_158	2006	200	General Provisions	pta_158_1810
US - Oman	pta_158	2006	200	Conclusions	pta_158_1811
US - Panama	pta_157	2007	200	Preamble	pta_157_1764
US - Panama	pta_157	2007	200	General Provisions	pta_157_1765
US - Panama	pta_157	2007	200	Objectives, Definitions and Scope	pta_157_1766
US - Panama	pta_157	2007	200	Border Measures	pta_157_1767
US - Panama	pta_157	2007	200	Rules of origin	pta_157_1768
US - Panama	pta_157	2007	200	Border Measures	pta_157_1769
US - Panama	pta_157	2007	200	Technical Regulations And Barriers To Trade	pta_157_1770
US - Panama	pta_157	2007	200	Technical Regulations And Barriers To Trade	pta_157_1771
US - Panama	pta_157	2007	200	Trade Remedies	pta_157_1772
US - Panama	pta_157	2007	200	Government Procurement	pta_157_1773
US - Panama	pta_157	2007	200	Investment	pta_157_1774
US - Panama	pta_157	2007	200	Trade In Services	pta_157_1775
US - Panama	pta_157	2007	200	Trade In Services	pta_157_1776
US - Panama	pta_157	2007	200	Transport And Communications	pta_157_1777
US - Panama	pta_157	2007	200	Trade Facilitation	pta_157_1778
US - Panama	pta_157	2007	200	Intellectual Property	pta_157_1779
US - Panama	pta_157	2007	200	Labour	pta_157_1780
US - Panama	pta_157	2007	200	Environment And Natural Resources	pta_157_1781
US - Panama	pta_157	2007	200	Transparency	pta_157_1782
US - Panama	pta_157	2007	200	Administration	pta_157_1783
US - Panama	pta_157	2007	200	Dispute Settlement	pta_157_1784
US - Panama	pta_157	2007	200	Trade Remedies	pta_157_1785
US - Panama	pta_157	2007	200	General Provisions	pta_157_1786
US - Panama	pta_157	2007	200	Conclusions	pta_157_1787
US - Peru	pta_156	2006	200	Preamble	pta_156_1739
US - Peru	pta_156	2006	200	General Provisions	pta_156_1740
US - Peru	pta_156	2006	200	Border Measures	pta_156_1741
US - Peru	pta_156	2006	200	Industry	pta_156_1742
US - Peru	pta_156	2006	200	Rules of origin	pta_156_1743
US - Peru	pta_156	2006	200	Border Measures	pta_156_1744
US - Peru	pta_156	2006	200	Technical Regulations And Barriers To Trade	pta_156_1745
US - Peru	pta_156	2006	200	Technical Regulations And Barriers To Trade	pta_156_1746
US - Peru	pta_156	2006	200	Trade Remedies	pta_156_1747
US - Peru	pta_156	2006	200	Government Procurement	pta_156_1748
US - Peru	pta_156	2006	200	Investment	pta_156_1749
US - Peru	pta_156	2006	200	Trade In Services	pta_156_1750
US - Peru	pta_156	2006	200	Trade In Services	pta_156_1751
US - Peru	pta_156	2006	200	Competition-Related Matters	pta_156_1752
US - Peru	pta_156	2006	200	Transport And Communications	pta_156_1753
US - Peru	pta_156	2006	200	Trade Facilitation	pta_156_1754
US - Peru	pta_156	2006	200	Intellectual Property	pta_156_1755
US - Peru	pta_156	2006	200	Labour	pta_156_1756
US - Peru	pta_156	2006	200	Environment And Natural Resources	pta_156_1757
US - Peru	pta_156	2006	200	Transparency	pta_156_1758
US - Peru	pta_156	2006	200	Administration	pta_156_1759
US - Peru	pta_156	2006	200	Dispute Settlement	pta_156_1760
US - Peru	pta_156	2006	200	Trade Remedies	pta_156_1761
US - Peru	pta_156	2006	200	General Provisions	pta_156_1762
US - Peru	pta_156	2006	200	Conclusions	pta_156_1763
Japan - Switzerland	pta_155	2009	200	Preamble	pta_155_1721
Japan - Switzerland	pta_155	2009	200	General Provisions	pta_155_1722
Japan - Switzerland	pta_155	2009	200	Trade in Goods	pta_155_1723
Japan - Switzerland	pta_155	2009	200	Border Measures	pta_155_1724
Japan - Switzerland	pta_155	2009	200	Technical Regulations And Barriers To Trade	pta_155_1725
Japan - Switzerland	pta_155	2009	200	Technical Regulations And Barriers To Trade	pta_155_1726
Japan - Switzerland	pta_155	2009	200	Trade In Services	pta_155_1727
Japan - Switzerland	pta_155	2009	200	Movement Of Persons	pta_155_1728
Japan - Switzerland	pta_155	2009	200	Trade Facilitation	pta_155_1729
Japan - Switzerland	pta_155	2009	200	Investment	pta_155_1730
Japan - Switzerland	pta_155	2009	200	Competition-Related Matters	pta_155_1731
Japan - Switzerland	pta_155	2009	200	Intellectual Property	pta_155_1732
Japan - Switzerland	pta_155	2009	200	Government Procurement	pta_155_1733
Japan - Switzerland	pta_155	2009	200	Economic Co-operation	pta_155_1734
Japan - Switzerland	pta_155	2009	200	Dispute Settlement	pta_155_1735
Japan - Switzerland	pta_155	2009	200	Administration	pta_155_1736
Japan - Switzerland	pta_155	2009	200	General Provisions	pta_155_1737
Japan - Switzerland	pta_155	2009	200	Conclusions	pta_155_1738
EFTA - Peru	pta_154	2010	201	Preamble	pta_154_1706
EFTA - Peru	pta_154	2010	201	General Provisions	pta_154_1707
EFTA - Peru	pta_154	2010	201	Trade in Goods	pta_154_1708
EFTA - Peru	pta_154	2010	201	Agriculture	pta_154_1709
EFTA - Peru	pta_154	2010	201	Trade In Services	pta_154_1710
EFTA - Peru	pta_154	2010	201	Investment	pta_154_1711
EFTA - Peru	pta_154	2010	201	Intellectual Property	pta_154_1712
EFTA - Peru	pta_154	2010	201	Government Procurement	pta_154_1713
EFTA - Peru	pta_154	2010	201	Competition-Related Matters	pta_154_1714
EFTA - Peru	pta_154	2010	201	Transparency	pta_154_1715
EFTA - Peru	pta_154	2010	201	General Provisions	pta_154_1716
EFTA - Peru	pta_154	2010	201	Administration	pta_154_1717
EFTA - Peru	pta_154	2010	201	Dispute Settlement	pta_154_1718
EFTA - Peru	pta_154	2010	201	General Provisions	pta_154_1719
EFTA - Peru	pta_154	2010	201	Conclusions	pta_154_1720
EFTA - Colombia	pta_153	2008	200	Preamble	pta_153_1691
EFTA - Colombia	pta_153	2008	200	General Provisions	pta_153_1692
EFTA - Colombia	pta_153	2008	200	Trade in Goods	pta_153_1693
EFTA - Colombia	pta_153	2008	200	Agriculture	pta_153_1694
EFTA - Colombia	pta_153	2008	200	Trade In Services	pta_153_1695
EFTA - Colombia	pta_153	2008	200	Investment	pta_153_1696
EFTA - Colombia	pta_153	2008	200	Intellectual Property	pta_153_1697
EFTA - Colombia	pta_153	2008	200	Government Procurement	pta_153_1698
EFTA - Colombia	pta_153	2008	200	Competition-Related Matters	pta_153_1699
EFTA - Colombia	pta_153	2008	200	Transparency	pta_153_1700
